node,lat,lon,REGION,node_name
MD_LNODE14A,33.46481,-112.1160334,CAISO,node
MD_LNODE17A,33.4647323,-112.1160872,CAISO,node
MD_LNODE18A,33.4647323,-112.1161948,CAISO,node
MD_LNODE20A,33.46481,-112.1162486,CAISO,node
MD_LNODER9A,33.4648877,-112.1161948,CAISO,node
MEAD_1_BPAT_MEADLNODE,47.7756,-117.3662,CAISO,node
MEAD_Z_LNODEDR69,35.54401,-114.504857,CAISO,node
MECCTG1_7_B1,37.24009026,-121.7798866,CAISO,node
MECCTG1_7_N100,37.23990974,-121.7798866,CAISO,node
MECCTG2_7_B2,37.23990974,-121.7801134,CAISO,node
MECCTG2_7_N100,37.24009026,-121.7801134,CAISO,node
MECSTG3_7_B1,37.24,-121.77,CAISO,node
MEDWLNE_1_N001,37.96314123,-122.052361,CAISO,node
MEDWLNE_1_N002,37.96305989,-122.0523014,CAISO,node
MEDWLNE_1_N006,37.96305989,-122.0524206,CAISO,node
MED_LNODEXF3,47.633333,-122.228889,CAISO,node
MEEKE_BP_LNODEFMR,46.0184,-122.8481,CAISO,node
MEE_UCT1GNODE,33.34536079,-112.862571,CAISO,node
MEE_UCT2GNODE,33.34528011,-112.8625152,CAISO,node
MEE_UST3GNODE,33.34528011,-112.8626268,CAISO,node
MELONP_7_UNIT1GNODE,37.94642,-120.5301827,CAISO,node
MELONP_7_UNIT2GNODE,37.94642,-120.5302973,CAISO,node
MELROSE_6_N001,33.20656057,-117.2528549,CAISO,node
MELROSE_6_N004,33.20638143,-117.2528549,CAISO,node
MELROSE_6_N005,33.20638143,-117.2530691,CAISO,node
MELROSE_6_N009,33.20656057,-117.2530691,CAISO,node
MELSTONE_LNODEOAD,46.596341,-107.870083,CAISO,node
MELVILLE_LNODENWE,45.844531,-109.9418397,CAISO,node
MELVILLE_LNODEREA,45.844531,-109.9419683,CAISO,node
MEMOR_SR_LNODELD1,33.358,-111.83,CAISO,node
MENLO_6_N001,37.43303137,-122.2026072,CAISO,node
MENLO_6_N002,37.43285063,-122.2026072,CAISO,node
MENLO_6_N003,37.43285063,-122.2028348,CAISO,node
MENLO_6_N004,37.43303137,-122.2028348,CAISO,node
MENLO_TP_FDR1LNODE,47.22821043,-122.5388268,CAISO,node
MENLO_TP_FDR2LNODE,47.22802957,-122.5388268,CAISO,node
MENLO_TP_FDR3LNODE,47.22802957,-122.5390932,CAISO,node
MENLO_TP_FDR4LNODE,47.22821043,-122.5390932,CAISO,node
MERCEDFL_7_N001,37.27292328,-120.4867515,CAISO,node
MERCEDFL_7_N002,37.27274272,-120.4867515,CAISO,node
MERCED_1_N001,37.27274272,-120.4869785,CAISO,node
MERCED_1_N002,37.27292328,-120.4869785,CAISO,node
MERIDIAN_6_N101,37.225299,-121.744182,CAISO,node
MERIDIA_LNODEK1H,45.786087,-108.6233268,CAISO,node
MERIDIA_LNODEK2L,45.786087,-108.6234552,CAISO,node
MERINO_LNODEOAD,47.246645,-110.362001,CAISO,node
MER_LNODEXF1,47.582222,-122.233056,CAISO,node
MESA-PGE_1_N036,35.008543,-120.453142,CAISO,node
MESACAL_6_N001,34.037454,-118.109265,CAISO,node
MESACAL_6_N004,34.035509,-118.111185,CAISO,node
MESAHGTS_6_N001,32.82962873,-117.157263,CAISO,node
MESAHGTS_6_N007,32.82954813,-117.1572076,CAISO,node
MESAHGTS_6_N011,32.82954813,-117.1573184,CAISO,node
MESARIM_6_N001,32.90498754,-117.1729474,CAISO,node
MESARIM_6_N007,32.90480846,-117.1729474,CAISO,node
MESARIM_6_N008,32.90480846,-117.1731606,CAISO,node
MESARIM_6_N012,32.90498754,-117.1731606,CAISO,node
MESA_BP_LNODEBEC,46.586356,-119.067736,CAISO,node
MESQ_LNODEAUXEQL,33.82875662,-111.9476285,CAISO,node
METALINE_1_1LNODE,48.86724983,-117.3829271,CAISO,node
METCALF_1_N018,37.224352,-121.7419773,CAISO,node
METCALF_1_N044,37.224352,-121.7420907,CAISO,node
METPSE_LNODEXF1,47.467222,-122.2393772,CAISO,node
METPSE_LNODEXF2,47.467222,-122.2395108,CAISO,node
METRO_1_1LNODE,47.6552,-117.423733,CAISO,node
METRO_1_2LNODE,47.6552,-117.423867,CAISO,node
METTLER_6_N001,38.078067,-121.2867,CAISO,node
MET_LNODE10A,33.485018,-112.06765,CAISO,node
MET_LNODE13A,33.485018,-112.0675424,CAISO,node
MET_LNODE14A,33.48492826,-112.0675424,CAISO,node
MET_LNODE15A,33.48486481,-112.0676185,CAISO,node
MET_LNODE19A,33.48484963,-112.0677245,CAISO,node
MET_LNODE20A,33.48488071,-112.0678255,CAISO,node
MET_LNODE24A,33.48494616,-112.0678991,CAISO,node
MET_LNODE25A,33.48503097,-112.0679342,CAISO,node
MET_LNODE30A,33.48512057,-112.0679284,CAISO,node
MET_LNODE31A,33.48520266,-112.0678849,CAISO,node
MET_LNODE32A,33.48526796,-112.0678111,CAISO,node
MET_LNODER3A,33.48531044,-112.0677163,CAISO,node
MET_LNODER4A,33.48532712,-112.0676106,CAISO,node
MET_LNODER5A,33.48531763,-112.0675036,CAISO,node
MET_LNODER8A,33.48528376,-112.067404,CAISO,node
MET_LNODER9A,33.48522892,-112.0673188,CAISO,node
MEYERS_LNODE31,38.877195,-119.986125,CAISO,node
MEYERS_LNODE32,38.877195,-119.9860098,CAISO,node
MEYERS_LNODE33,38.87710534,-119.986125,CAISO,node
MEYERS_LNODE34,38.877195,-119.9862402,CAISO,node
MEYERS_LNODE35,38.87728466,-119.986125,CAISO,node
ME_LNODE10A,33.501363,-112.058141,CAISO,node
ME_LNODE13A,33.501363,-112.0580334,CAISO,node
ME_LNODE14A,33.50127325,-112.0580334,CAISO,node
ME_LNODE18A,33.50120979,-112.0581095,CAISO,node
ME_LNODE21A,33.50119461,-112.0582156,CAISO,node
ME_LNODE22A,33.5012257,-112.0583165,CAISO,node
ME_LNODER1A,33.50129115,-112.0583902,CAISO,node
ME_LNODER2A,33.50137597,-112.0584253,CAISO,node
ME_LNODER5A,33.50146559,-112.0584195,CAISO,node
ME_LNODER6A,33.50154768,-112.058376,CAISO,node
ME_LNODER9A,33.50161299,-112.0583021,CAISO,node
MF_1_HYDRO1GNODE,33.553491,-111.4446661,CAISO,node
MF_1_PSH2GNODE,33.553491,-111.4447739,CAISO,node
MGM_LNODE-1,36.10478453,-115.1702972,CAISO,node
MGM_LNODE-2,36.10460547,-115.1702972,CAISO,node
MGM_LNODE-3,36.10460547,-115.1705188,CAISO,node
MGM_LNODE-4,36.10478453,-115.1705188,CAISO,node
MGT_LNODER2A,32.733804,-111.5661257,CAISO,node
MGT_LNODER4A,32.733804,-111.5662323,CAISO,node
MG_LNODE10A,34.646272,-111.8246,CAISO,node
MG_LNODE14A,34.646272,-111.82471,CAISO,node
MHD_7_BSN1GNODE,45.930545,-112.518958,CAISO,node
MHD_7_BSN2GNODE,45.930545,-112.5188291,CAISO,node
MHD_7_BSN3GNODE,45.93045535,-112.5188291,CAISO,node
MHD_7_BSN4GNODE,45.93039195,-112.5189202,CAISO,node
MHD_7_BSN5GNODE,45.93037679,-112.5190473,CAISO,node
MHD_7_BSN6GNODE,45.93040784,-112.5191682,CAISO,node
MHD_7_BSN7GNODE,45.93047323,-112.5192564,CAISO,node
MHD_7_BSN8GNODE,45.93055796,-112.5192985,CAISO,node
MHD_7_BSN9GNODE,45.93064748,-112.5192915,CAISO,node
MHD_LNODEOAD,45.93072948,-112.5192394,CAISO,node
MHSR_GNODEHSR,43.052516,-115.867044,CAISO,node
MHT_LNODEXF1,47.431667,-122.328056,CAISO,node
MHVSPHN_1_N101,34.307807,-117.323089,CAISO,node
MI-WUK_1_N001,38.052745,-120.217268,CAISO,node
MIAMI_SR_LNODE121,33.399629,-110.867723,CAISO,node
MICA_1_MICALNODE,47.54298251,-117.2165239,CAISO,node
MICCH_SR_LNODELD1,33.37675966,-112.0842726,CAISO,node
MICCH_SR_LNODELD2,33.37658034,-112.0842726,CAISO,node
MICRM_SR_LNODELD2,33.284252,-111.5842264,CAISO,node
MICRM_SR_LNODELD3,33.284252,-111.5843336,CAISO,node
MICRO_SR_LNODELD1,33.42342382,-111.910988,CAISO,node
MIDCCHPD_2_AVAGNODE,46.875,-119.9709339,CAISO,node
MIDCDOPD_2_AVAGNODE,47.948,-119.8659329,CAISO,node
MIDCGCPD_2_AVAGNODE,46.645,-119.9079343,CAISO,node
MIDDLTWN_6_N002,38.752789,-122.6085295,CAISO,node
MIDDLTWN_6_N101,38.752789,-122.6086445,CAISO,node
MIDLFORK_7_B1,39.03,-120.6099423,CAISO,node
MIDLFORK_7_B3,39.03,-120.6100577,CAISO,node
MIDLFRK_2_G01GNODE,45.45990372,-121.65786,CAISO,node
MIDLFRK_2_G02GNODE,45.45982314,-121.6577937,CAISO,node
MIDLFRK_2_G03GNODE,45.45982314,-121.6579263,CAISO,node
MIDVALE_TEP_LNODEDIST1,32.149061,-111.0106998,CAISO,node
MIDVALE_TEP_LNODEDIST2,32.149061,-111.0108062,CAISO,node
MIDWAY_1_N002,35.40279802,-119.4549697,CAISO,node
MIDWAY_1_N047,35.40279802,-119.4550843,CAISO,node
MIDWA_BP_LNODEERG,46.620534,-119.7824803,CAISO,node
MIDWA_BP_LNODESS,46.620534,-119.7826117,CAISO,node
MIDWIND _6_GN001,35.0583,-118.3417,CAISO,node
MIDWIND_6_N003,35.089739,-117.658142,CAISO,node
MIDWIND_6_N004,35.0522,-118.3581,CAISO,node
MIDWIND_6_N005,35.075,-118.3417,CAISO,node
MIL1_3_PASGNODE,38.53569,-112.935,CAISO,node
MILAN_1_2LNODE,47.959,-117.3578328,CAISO,node
MILAN_1_BPAT_MILANLNODE,47.959,-117.3579672,CAISO,node
MILLBRAE_1_N001,37.605189,-122.391045,CAISO,node
MILLBRAE_1_N004,37.605189,-122.3909309,CAISO,node
MILLBRAE_1_N007,37.60509857,-122.391045,CAISO,node
MILLBRAE_1_N201,37.605189,-122.3911591,CAISO,node
MILLBRAE_6_N001,37.60527943,-122.391045,CAISO,node
MILLERN_LNODE-3,38.13126117,-117.459265,CAISO,node
MILLERN_LNODE-4,38.13117992,-117.4592054,CAISO,node
MILLERS_LNODE05,38.13117992,-117.4593246,CAISO,node
MILLER_1_N001,37.81,-121.1,CAISO,node
MILLE_SR_LNODELD1,33.303819,-111.8756154,CAISO,node
MILLE_SR_LNODELD2,33.303819,-111.8757226,CAISO,node
MILLWOOD_1_1LNODE,47.68549018,-117.276366,CAISO,node
MILLWOOD_1_2LNODE,47.68530982,-117.276366,CAISO,node
MILLWOOD_1_3LNODE,47.68530982,-117.276634,CAISO,node
MILLWOOD_1_I_E_PAPERLNODE,47.68549018,-117.276634,CAISO,node
MILPITAS_1_N001,37.415395,-121.888564,CAISO,node
MILPITAS_1_N003,37.415395,-121.8884502,CAISO,node
MILPITAS_1_N005,37.41530463,-121.888564,CAISO,node
MILPITAS_1_N006,37.415395,-121.8886778,CAISO,node
MILPITAS_1_N008,37.41548537,-121.888564,CAISO,node
MILTN_BP_LNODETON,45.921543,-118.382452,CAISO,node
MILWAUKE_FDR1LNODE,47.24030042,-122.4247668,CAISO,node
MILWAUKE_FDR2LNODE,47.24011958,-122.4247668,CAISO,node
MILWAUKE_FDR3LNODE,47.24011958,-122.4250332,CAISO,node
MILWAUKE_FDR4LNODE,47.24030042,-122.4250332,CAISO,node
MIL_LNODEXF2,47.771528,-122.560377,CAISO,node
MIL_LNODE_11,31.90198056,-106.4227611,CAISO,node
MIL_LNODE_12,31.90198056,-106.4226548,CAISO,node
MIL_LNODE_13,31.90189032,-106.4226548,CAISO,node
MIL_LNODE_14,31.90182651,-106.42273,CAISO,node
MIL_LNODE_15,31.90181125,-106.4228347,CAISO,node
MIL_LNODE_16,31.9018425,-106.4229345,CAISO,node
MIL_LNODE_17,31.90190832,-106.4230072,CAISO,node
MIL_LNODE_18,31.9019936,-106.4230419,CAISO,node
MIL_LNODE_19,31.9020837,-106.4230361,CAISO,node
MIL_PP_GNODE1,38.5357,-112.935,CAISO,node
MIL_PP_GNODE2,38.5357,-112.934885,CAISO,node
MIL_PP_GNODE3,38.53561006,-112.934885,CAISO,node
MIL_PP_GNODE4,38.53554647,-112.9349663,CAISO,node
MIL_PP_GNODE5,38.53553126,-112.9350796,CAISO,node
MIL_PP_GNODE6,38.53556241,-112.9351875,CAISO,node
MIL_PP_GNODE7,38.535628,-112.9352662,CAISO,node
MIL_PP_LNODESS1,38.535713,-112.9353037,CAISO,node
MINDEN_LNODE35,38.955108,-119.763422,CAISO,node
MINTF_BP_LNODEFMR,46.137971,-122.985412,CAISO,node
MIRABEL_6_N001,38.489406,-122.894261,CAISO,node
MIRALMA_LNODE90,39.45546174,-119.717733,CAISO,node
MIRALMA_LNODE91,39.45538113,-119.7176727,CAISO,node
MIRALMA_LNODE92,39.45538113,-119.7177933,CAISO,node
MIRALOMA_6_N001,34.00437119,-117.5650672,CAISO,node
MIRALOMA_6_N002,34.00419081,-117.5650672,CAISO,node
MIRALOMA_6_N007,34.00419081,-117.5652848,CAISO,node
MIRALOMA_6_N009,33.85895,-117.6106,CAISO,node
MIRALOMA_6_N010,33.8343,-117.4971,CAISO,node
MIRAMAR_6_N001,32.89408254,-117.1355294,CAISO,node
MIRAMAR_6_N004,32.89390346,-117.1355294,CAISO,node
MIRAMAR_6_N017,32.89390346,-117.1357426,CAISO,node
MIRAMREF_7_B1,32.89408254,-117.1357426,CAISO,node
MIR_LNODEXF1,47.476389,-122.026389,CAISO,node
MISSION_1_XFMRLNODE,47.5713,-116.4055,CAISO,node
MISSION_2_N035,32.78426957,-117.1374727,CAISO,node
MISSION_6_N001,32.784192,-117.1374195,CAISO,node
MISSION_6_N031,32.78411443,-117.1374727,CAISO,node
MISSION_6_N040,32.78411443,-117.1375793,CAISO,node
MISSION_6_N049,32.784192,-117.1376325,CAISO,node
MISSION_LNODE-1,35.99745755,-114.9462223,CAISO,node
MISSION_LNODE-2,35.99727845,-114.9462223,CAISO,node
MISSION_LNODE-3,35.99727845,-114.9464437,CAISO,node
MISSION_LNODE-4,35.99745755,-114.9464437,CAISO,node
MISSION__LNODEOAD,47.318311,-111.729898,CAISO,node
MISSON_1_N015,32.78426957,-117.1375793,CAISO,node
MIST_LNODEWOE,45.996261,-123.256512,CAISO,node
MKI_LNODEXF1,47.034237,-122.867304,CAISO,node
MKT_SUB_LNODEONA,34.04349022,-118.2459911,CAISO,node
MKT_SUB_LNODEONB,34.04330978,-118.2459911,CAISO,node
MKT_SUB_LNODEONC,34.04330978,-118.2462089,CAISO,node
MKT_SUB_LNODEOND,34.04349022,-118.2462089,CAISO,node
MLBA_6_BSP1GNODE,43.90407832,-116.8200628,CAISO,node
MLK_LNODEXF1,47.616667,-122.153056,CAISO,node
MLNO_LNODEBR1,45.223064,-122.570457,CAISO,node
MLPR_GNODE011,42.52703054,-114.0370225,CAISO,node
MLPR_GNODE012,42.52685146,-114.0370225,CAISO,node
ML_LNODE10A,33.6122428,-112.0635241,CAISO,node
ML_LNODE14A,33.612165,-112.0634701,CAISO,node
ML_LNODER1A,33.6120872,-112.0635241,CAISO,node
ML_LNODER5A,33.6120872,-112.0636319,CAISO,node
ML_LNODER6A,33.612165,-112.0636859,CAISO,node
ML_LNODER9A,33.6122428,-112.0636319,CAISO,node
MMRT_LNODEFDR4,34.5126529,-110.1314543,CAISO,node
MM_LNODE11A,33.53175475,-111.9457812,CAISO,node
MM_LNODE12A,33.531677,-111.9457273,CAISO,node
MM_LNODE24A,33.53159925,-111.9457812,CAISO,node
MM_LNODE25A,33.53159925,-111.9458888,CAISO,node
MM_LNODE26A,33.531677,-111.9459427,CAISO,node
MM_LNODER9A,33.53175475,-111.9458888,CAISO,node
MNCO_LNODEFMR,42.604494,-113.751659,CAISO,node
MNDCTP_6_N001,39.251247,-123.196582,CAISO,node
MOAB_1_XFMRLNODE,47.72954331,-117.0726192,CAISO,node
MOA_PP_GNODE1,36.52995,-114.770308,CAISO,node
MOA_PP_GNODE10,36.52995,-114.7701964,CAISO,node
MOA_PP_GNODE2,36.52986033,-114.7701964,CAISO,node
MOA_PP_GNODE3,36.52979693,-114.7702753,CAISO,node
MOA_PP_GNODE4,36.52978176,-114.7703853,CAISO,node
MOA_PP_GNODE5,36.52981282,-114.77049,CAISO,node
MOA_PP_GNODE6,36.52987822,-114.7705663,CAISO,node
MOA_PP_GNODE7,36.52996296,-114.7706028,CAISO,node
MOA_PP_GNODE8,36.5300525,-114.7705967,CAISO,node
MOA_PP_GNODE9,36.53013452,-114.7705516,CAISO,node
MOBILCHE_1_N001,38.76,-121.76,CAISO,node
MOCCASIN_LNODEOAD,47.051919,-109.903408,CAISO,node
MOFTFLD_1_N002,37.41,-122.04,CAISO,node
MOLA_LNODEBR1,45.146923,-122.6097844,CAISO,node
MOLA_LNODEBR2,45.146923,-122.6099116,CAISO,node
MOLINO_6_N002,38.425273,-122.8321575,CAISO,node
MOLINO_6_N101,38.425273,-122.8322725,CAISO,node
MONARCH_LNODEOAD,47.083627,-110.827005,CAISO,node
MONMO_BP_LNODE1E1,44.8643679,-123.2075812,CAISO,node
MONMO_BP_LNODE1E2,44.8641881,-123.2075812,CAISO,node
MONMO_BP_LNODECPI,44.8641881,-123.2078348,CAISO,node
MONMO_BP_LNODETY2,44.8643679,-123.2078348,CAISO,node
MONOLITH_6_N029,34.93,-118.4199449,CAISO,node
MONOLITH_6_N101,34.93,-118.4200551,CAISO,node
MONROEST_1_1GNODE,47.6605,-117.426,CAISO,node
MONROE_1_N001,38.45321801,-122.743668,CAISO,node
MONROE_1_N002,38.453137,-122.7436083,CAISO,node
MONROE_1_N101,38.453137,-122.7437277,CAISO,node
MONRW_BP_LNODEXF1,44.02749688,-123.1044569,CAISO,node
MONRW_BP_LNODEXF2,44.02749688,-123.1045827,CAISO,node
MONSRATE_6_N001,33.329081,-117.2354154,CAISO,node
MONSRATE_6_N007,33.329081,-117.2355226,CAISO,node
MONTAGU1_7_GNODEG1,45.56736211,-120.1217449,CAISO,node
MONTAGUE_1_N001,37.40375522,-121.905675,CAISO,node
MONTAGUE_1_N006,37.40367389,-121.9056159,CAISO,node
MONTAGUE_1_N007,37.40367389,-121.9057341,CAISO,node
MONTAGUE_1_N011,37.4567,-121.9419,CAISO,node
MONTAGUE_2_GNODEM,45.56728153,-120.1216784,CAISO,node
MONTASOL_2_MTSGNODE,45.56728153,-120.1218113,CAISO,node
MONTCLLO_1_N008,38.48,-122.32,CAISO,node
MONTEREY_6_N001,36.599917,-121.890341,CAISO,node
MONTERO_6_N001,38.471453,-123.0120745,CAISO,node
MONTERO_6_N004,38.471453,-123.0121895,CAISO,node
MONTGMRY_6_N001,32.631634,-117.0995178,CAISO,node
MONTGMRY_6_N002,32.631634,-117.0996242,CAISO,node
MONTICLO_7_N001,38.51310997,-122.104444,CAISO,node
MONTICLO_7_N002,38.51302901,-122.1043843,CAISO,node
MONTICLO_7_N003,38.51302901,-122.1045037,CAISO,node
MONTPELR_LNODEDR3,37.55139502,-120.7712109,CAISO,node
MONTPELR_LNODEDR4,37.55132088,-120.7713255,CAISO,node
MONTPELR_LNODEDR5,37.5513203,-120.7712172,CAISO,node
MONTPELR_LNODEDR7,37.55132034,-120.7715577,CAISO,node
MONTPELR_LNODEDR8,37.5513195,-120.7714456,CAISO,node
MONT_1_7_MON1GNODE,45.974978,-106.656438,CAISO,node
MONT_ST_LNODEK1L,45.993665,-112.5381804,CAISO,node
MONT_ST_LNODEK3H,45.993665,-112.5383096,CAISO,node
MONUM_SR_LNODELD1,33.392547,-112.253792,CAISO,node
MON_LNODE_20,31.87974167,-106.585775,CAISO,node
MON_LNODE_21,31.87974167,-106.5856687,CAISO,node
MON_LNODE_22,31.87965141,-106.5856687,CAISO,node
MON_LNODE_23,31.87958759,-106.5857439,CAISO,node
MON_LNODE_24,31.87957233,-106.5858486,CAISO,node
MON_LNODE_25,31.87960359,-106.5859483,CAISO,node
MON_LNODE_26,31.87966941,-106.5860211,CAISO,node
MON_LNODE_27,31.87975471,-106.5860558,CAISO,node
MOODY_SR_LNODELD1,33.290624,-111.7029674,CAISO,node
MOODY_SR_LNODELD2,33.290624,-111.7030746,CAISO,node
MOONS_SR_LNODEDTN,33.41952381,-110.873,CAISO,node
MOONS_SR_LNODELD1,33.41944309,-110.8729442,CAISO,node
MOONS_SR_LNODELD2,33.41944309,-110.8730558,CAISO,node
MOON_LNODE132,43.339338,-114.440482,CAISO,node
MOORE_NW_LNODEOAD,46.978756,-109.697106,CAISO,node
MOORE_SR_LNODELD2,33.559519,-112.2544571,CAISO,node
MOORE_SR_LNODELD3,33.559519,-112.2545649,CAISO,node
MOORPARK_6_GN010,34.148414,-118.711809,CAISO,node
MOORPARK_6_N001,34.282458,-118.9007323,CAISO,node
MOORPARK_6_N005,34.282458,-118.9008417,CAISO,node
MOORPARK_6_N069,34.196505,-118.931898,CAISO,node
MORAGA_1_N001,37.848008,-122.160732,CAISO,node
MORA_IP_LNODE131,43.506829,-116.333529,CAISO,node
MORCOM_LNODELD2,33.216345,-111.635154,CAISO,node
MORGAN_1_N001,37.12745917,-121.6587169,CAISO,node
MORMON_6_N001,37.968746,-121.185898,CAISO,node
MOROHILL_6_N001,33.252187,-117.300305,CAISO,node
MORONY_1_MRY1GNODE,47.58163,-111.0607162,CAISO,node
MORONY_1_MRY2GNODE,47.58153974,-111.06085,CAISO,node
MORRI_SR_LNODELD1,33.1468,-110.97561,CAISO,node
MORRI_SR_LNODELD2,33.146628,-110.975892,CAISO,node
MORROBAY_2_N001,35.37305797,-120.855187,CAISO,node
MORROBAY_2_N015,35.37297701,-120.8551297,CAISO,node
MORROBY_1_N001,35.37297701,-120.8552443,CAISO,node
MORTON_LNODETON,46.555,-122.284,CAISO,node
MORWIND_6_N001,34.87,-118.24,CAISO,node
MOSCOW23_1_24_1LNODE,46.7221,-116.939,CAISO,node
MOSCOW_1_1LNODE,46.7239,-116.9963341,CAISO,node
MOSCOW_1_2LNODE,46.7239,-116.9964659,CAISO,node
MOSRK_BP_LNODEFMR,46.532328,-122.507056,CAISO,node
MOSSLD_1_N001,36.80415084,-121.7837369,CAISO,node
MOSSLD_1_N055,36.804073,-121.7836807,CAISO,node
MOSSLND6_7_B2,36.80399516,-121.7837369,CAISO,node
MOSSLND6_7_ND001,36.80399516,-121.7838491,CAISO,node
MOSSLND7_7_B2,36.804073,-121.7839053,CAISO,node
MOSSLND7_7_ND001,36.80415084,-121.7838491,CAISO,node
MOSSYRK_7_G51GNODE,46.53321,-122.4313345,CAISO,node
MOSSYRK_7_G52GNODE,46.53321,-122.4314655,CAISO,node
MOT_LNODEXF1,47.025,-122.955,CAISO,node
MOUNTAIN_FDR1LNODE,47.01925043,-122.3678374,CAISO,node
MOUNTAIN_FDR2LNODE,47.01906957,-122.3678374,CAISO,node
MOUNTAIN_FDR3LNODE,47.01906957,-122.3681026,CAISO,node
MOUNTAIN_FDR4LNODE,47.01925043,-122.3681026,CAISO,node
MOXEE_LNODEERV,46.59247112,-120.3880764,CAISO,node
MOXEE_LNODELD1,46.592393,-120.3880107,CAISO,node
MOXEE_LNODELD2,46.59231488,-120.3880764,CAISO,node
MOXEE_LNODELD3,46.59231488,-120.3882076,CAISO,node
MOXEE_LNODELD4,46.592393,-120.3882733,CAISO,node
MOXEE_LNODELD5,46.59247112,-120.3882076,CAISO,node
MOYIE_BP_G01GNODE,48.721803,-116.199172,CAISO,node
MPLECRK_6_N001,40.767881,-123.87365,CAISO,node
MPS_1_MONTANA_1GNODE,31.8227,-106.2114417,CAISO,node
MPS_1_MONTANA_2GNODE,31.8227,-106.2113354,CAISO,node
MPS_1_MONTANA_3GNODE,31.82260971,-106.2113354,CAISO,node
MPS_1_MONTANA_4GNODE,31.82254586,-106.2114105,CAISO,node
MPS_LNODEPS1,31.82253059,-106.2115153,CAISO,node
MPS_LNODEPS2,31.82256186,-106.211615,CAISO,node
MPS_LNODEPS3,31.82262772,-106.2116877,CAISO,node
MPS_LNODEPS4,31.82271305,-106.2117224,CAISO,node
MP_LNODEFDR9,33.82872264,-111.9475282,CAISO,node
MQ_LNODER2A,33.834461,-112.6042898,CAISO,node
MQ_LNODER6A,33.834461,-112.6043982,CAISO,node
MRCHNT13_7_N001,35.78675378,-114.9928,CAISO,node
MRCHNT13_7_N002,35.78667311,-114.9927426,CAISO,node
MRCHNT2_7_N001,35.78667311,-114.9928574,CAISO,node
MRDN_IP_LNODE131,43.604969,-116.3904586,CAISO,node
MRDN_IP_LNODE132,43.604969,-116.3905834,CAISO,node
MRDN_LNODEWR1,45.37661773,-122.743996,CAISO,node
MRDN_LNODEWR2,45.37653713,-122.7439298,CAISO,node
MRDN_LNODEWR3,45.37653713,-122.7440622,CAISO,node
MREIS-Q_1_N001,38.12,-122.33,CAISO,node
MRGNHIL_1_N001,37.12727883,-121.6587169,CAISO,node
MRGNHIL_1_N004,37.12727883,-121.6589431,CAISO,node
MRGNHIL_1_N007,37.12745917,-121.6589431,CAISO,node
MRGT_6_NODE1,32.877637,-117.167891,CAISO,node
MRHL_LNODEWR1,45.438168,-122.8280232,CAISO,node
MRHL_LNODEWR2,45.438168,-122.8281508,CAISO,node
MRKTWAIN_LNODE18,39.30312972,-119.54626,CAISO,node
MRKTWAIN_LNODE20,39.30304914,-119.5461999,CAISO,node
MRKTWAIN_LNODECK,39.30304914,-119.5463201,CAISO,node
MRKT_LNODEWR1,44.94989,-123.001678,CAISO,node
MRLPKGEN_7_B1,34.00437119,-117.5652848,CAISO,node
MRMNF_SR_LNODEDMS,33.553792,-111.4463091,CAISO,node
MRMNF_SR_LNODEDU2,33.553792,-111.4464169,CAISO,node
MRTIN_BP_LNODEERV,43.741862,-123.113617,CAISO,node
MRTNDALE_LNODEOAD,46.502043,-110.272871,CAISO,node
MRTSVAL_LNODE32,39.329538,-120.170031,CAISO,node
MRW_LNODEW_1,31.77212644,-106.4074299,CAISO,node
MRW_LNODEW_2,31.77194578,-106.4074299,CAISO,node
MRW_LNODEW_3,31.77194578,-106.4076424,CAISO,node
MRW_LNODEW_4,31.77212644,-106.4076424,CAISO,node
MRYSVLLE_6_N001,39.139446,-121.5832723,CAISO,node
MRYSVLLE_6_N003,39.139446,-121.5833877,CAISO,node
MR_LNODE10A,33.595169,-112.280823,CAISO,node
MR_LNODE13A,33.595169,-112.2807152,CAISO,node
MR_LNODE14A,33.59507917,-112.2807152,CAISO,node
MR_LNODE17A,33.59501566,-112.2807914,CAISO,node
MR_LNODE18A,33.59500047,-112.2808977,CAISO,node
MR_LNODE19A,33.59503158,-112.2809989,CAISO,node
MR_LNODE21A,33.59509709,-112.2810726,CAISO,node
MR_LNODE22A,33.59518198,-112.2811079,CAISO,node
MR_LNODER9A,33.59527168,-112.281102,CAISO,node
MSA_LNODE_12,31.80650598,-106.5122496,CAISO,node
MSA_LNODE_13,31.80642778,-106.5121965,CAISO,node
MSA_LNODE_14,31.80634957,-106.5122496,CAISO,node
MSA_LNODE_16,31.80634957,-106.5123559,CAISO,node
MSA_LNODE_17,31.80642778,-106.512409,CAISO,node
MSA_LNODE_18,31.80650598,-106.5123559,CAISO,node
MSHR60V_6_N001,38.021507,-121.2808947,CAISO,node
MSHR60V_6_N006,38.021507,-121.2810093,CAISO,node
MSIDIST_LNODEXF2,47.524127,-121.859227,CAISO,node
MSLA_1_LNODEK3L,46.868574,-113.9947219,CAISO,node
MSLA_1_LNODEK4L,46.868574,-113.9948541,CAISO,node
MSLA_2_LNODEK1L,46.85407422,-114.021741,CAISO,node
MSLA_2_LNODEK2L,46.85399289,-114.0216723,CAISO,node
MSLA_2_LNODEK3L,46.85399289,-114.0218097,CAISO,node
MSLA_3_LNODEK1L,46.89270723,-114.028209,CAISO,node
